signal_id,true_label,agent_action,route_taken,agent_confidence,label_match,is_quarantined,high_risk_hits,max_risk_score,ml_risk_prob,ml_shannon_entropy,rag_similarity,structural_hallucination_rate,calibration_error,flag_epistemic_uncertainty,flag_retrieval_uncertainty,flag_structural_hallucination,flag_overconfident_llm
PF-613127,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,2,0.96,0.9465825531846965,0.30074036601098,0.14370000000000005,0.0,0.0034174468153034265,True,False,False,False
PF-326011,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9598330457121548,True,False,5,0.95,0.9598330457121548,0.24305714531754904,0.22140000000000004,0.0,0.0,False,False,False,False
PF-526588,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9424697098124125,0.31756205946403776,0.34640000000000004,0.0,0.007530290187587441,True,False,False,False
PF-567449,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9574048226227415,True,False,0,0.0,0.9574048226227415,0.25406700353775036,0.0,0.0,0.0,False,True,False,False
PF-211466,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9601528579264516,True,False,5,0.95,0.9601528579264516,0.24159090176093856,0.40349999999999997,0.0,0.0,False,False,False,False
PF-602150,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9517437179656736,True,False,4,0.95,0.9517437179656736,0.2789430773618379,0.3044,0.0,0.0,False,False,False,False
PF-818091,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,5,0.95,0.8865215878712158,0.5103195590016295,0.27690000000000003,0.0,0.06347841212878413,True,False,False,False
PF-263355,SPAM,SPAM,FAST_PATH_BYPASS,0.9613252738068884,True,False,5,0.95,0.9613252738068884,0.23618251006044655,0.1482,0.0,0.0,False,False,False,False
PF-922835,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.8632,False,True,2,0.96,0.8632364724918525,0.575699615282597,0.1995,0.0,3.647249185256829e-05,True,False,False,False
PF-857321,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9590326450844989,True,False,5,0.95,0.9590326450844989,0.24671003064612212,0.3571,0.0,0.0,False,False,False,False
PF-814826,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9597115951441036,True,False,5,0.95,0.9597115951441036,0.24361295562322277,0.3637,0.0,0.0,False,False,False,False
PF-779581,VALID,VALID,FAST_PATH_BYPASS,0.9548388997739662,True,False,5,0.95,0.9548388997739662,0.26547464865967624,0.22430000000000005,0.0,0.0,False,False,False,False
PF-826735,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9586393373970875,True,False,5,0.95,0.9586393373970875,0.2484963689323042,0.2439,0.0,0.0,False,False,False,False
PF-745561,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.8109,False,True,4,0.96,0.8109106621199998,0.6995625334960396,0.24870000000000003,0.0,1.0662119999893527e-05,True,False,False,False
PF-156819,SPAM,SPAM,FAST_PATH_BYPASS,0.9543710772025178,True,False,4,0.96,0.9543710772025178,0.2675304035246309,0.17259999999999998,0.0,0.0,False,False,False,False
PF-885166,SPAM,SPAM,FAST_PATH_BYPASS,0.9561314103403924,True,False,2,0.95,0.9561314103403924,0.2597566780834599,0.13139999999999996,0.0,0.0,False,False,False,False
PF-999923,VALID,VALID,ESCALATION_RAG_LLM,0.9489,True,False,0,0.9,0.9488687209261126,0.2911832506644019,0.257,0.0,3.127907388733586e-05,True,False,False,False
PF-170883,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9556436966641578,True,False,5,0.95,0.9556436966641578,0.2619209516929396,0.2833,0.0,0.0,False,False,False,False
PF-679647,SPAM,SPAM,FAST_PATH_BYPASS,0.9558066098411878,True,False,5,0.95,0.9558066098411878,0.26119891440225235,0.32099999999999995,0.0,0.0,False,False,False,False
PF-573371,VALID,VALID,ESCALATION_RAG_LLM,0.9489,True,False,0,0.9,0.9489373208814417,0.29089410522422,0.23819999999999997,0.0,3.7320881441704756e-05,True,False,False,False
PF-671671,VALID,VALID,FAST_PATH_BYPASS,0.9563708514768142,True,False,5,0.95,0.9563708514768142,0.25869114737552235,0.1583,0.0,0.0,False,False,False,False
PF-888527,PHISHING,PHISHING,FAST_PATH_BYPASS,0.959412960521583,True,False,5,0.95,0.959412960521583,0.24497729957474268,0.28790000000000004,0.0,0.0,False,False,False,False
PF-705388,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,4,0.95,0.9150314876054318,0.4194485400679485,0.2237,0.0,0.03496851239456811,True,False,False,False
PF-446663,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,5,0.95,0.7117007985303226,0.8665140663452907,0.2669,0.0,0.2382992014696773,True,False,False,True
PF-853146,PHISHING,PHISHING,FAST_PATH_BYPASS,0.960631122272904,True,False,5,0.95,0.960631122272904,0.23939099672417002,0.2548,0.0,0.0,False,False,False,False
PF-304565,VALID,VALID,ESCALATION_RAG_LLM,0.9198,True,False,3,0.96,0.9197704004971241,0.40298768206188607,0.13990000000000002,0.0,2.9599502875843342e-05,True,False,False,False
PF-332739,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9553230497492905,True,False,2,0.95,0.9553230497492905,0.2633394351895279,0.124,0.0,0.0,False,False,False,False
PF-391390,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9605366308886508,True,False,5,0.95,0.9605366308886508,0.23982632364707143,0.3274,0.0,0.0,False,False,False,False
PF-949771,PHISHING,PHISHING,FAST_PATH_BYPASS,0.952638007719468,True,False,4,0.95,0.952638007719468,0.27508340014807886,0.2954,0.0,0.0,False,False,False,False
PF-228376,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9584644077750336,True,False,4,0.95,0.9584644077750336,0.24928905879673274,0.29279999999999995,0.0,0.0,False,False,False,False
PF-846270,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.7522,False,True,4,0.95,0.7522078283728889,0.8077600091507255,0.16779999999999995,0.0,7.828372888929458e-06,True,False,False,False
PF-803056,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,4,0.95,0.4580570205737385,0.9949180127296102,0.1664,0.0,0.4080570205737384,True,False,False,True
PF-658345,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9453,True,False,4,0.95,0.9453461443095382,0.3058465290579131,0.245,0.0,4.614430953819859e-05,True,False,False,False
PF-657802,PHISHING,QUARANTINE,ESCALATION_RAG_LLM,0.85,False,True,5,0.95,0.5017742681777767,0.9999909166934189,0.39449999999999996,0.0,0.3482257318222233,True,False,False,True
PF-908477,SPAM,SPAM,FAST_PATH_BYPASS,0.9559379561178242,True,False,0,0.0,0.9559379561178242,0.26061612291023895,0.0,0.0,0.0,False,True,False,False
PF-255134,VALID,VALID,ESCALATION_RAG_LLM,0.6615,True,False,0,0.9,0.6614988687426536,0.9233771635712305,0.37070000000000003,0.0,1.1312573463539977e-06,True,False,False,False
PF-483686,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.5915,False,True,2,0.95,0.5915428359687317,0.975683238478344,0.24329999999999996,0.0,4.283596873166928e-05,True,False,False,False
PF-870862,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9590367913567116,True,False,5,0.95,0.9590367913567116,0.24669116880022207,0.3106,0.0,0.0,False,False,False,False
PF-585451,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,0,0.0,0.8163222037970291,0.6880569347637411,0.0,0.0,0.13367779620297082,True,True,False,False
PF-813954,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,0,0.0,0.9451113448725352,0.30681136074092213,0.0,0.0,0.004888655127464725,True,True,False,False
PF-147382,SPAM,SPAM,FAST_PATH_BYPASS,0.9605894832378524,True,False,1,0.95,0.9605894832378524,0.23958287194248296,0.11060000000000003,0.0,0.0,False,False,False,False
PF-473122,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9446140458563493,0.30884979384474476,0.32130000000000003,0.0,0.0053859541436506175,True,False,False,False
PF-380594,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.85,False,True,3,0.95,0.5335090994000601,0.9967576819742521,0.20299999999999996,0.0,0.3164909005999399,True,False,False,True
PF-849940,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,0,0.9,0.9430486612129378,0.31522206566429745,0.12829999999999997,0.0,0.006951338787062111,True,False,False,False
PF-188854,VALID,VALID,FAST_PATH_BYPASS,0.9503385310747174,True,False,1,0.95,0.9503385310747174,0.28495715751995027,0.18400000000000005,0.0,0.0,False,False,False,False
PF-522118,PHISHING,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,5,0.95,0.6979968321024529,0.8837257904268481,0.24109999999999998,0.0,0.25200316789754706,True,False,False,True
PF-150667,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.9307,False,True,3,0.95,0.9306815948690929,0.3633749092555205,0.3539,0.0,1.8405130907117595e-05,True,False,False,False
PF-150185,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9507247528945179,True,False,5,0.95,0.9507247528945179,0.28331024573463043,0.35150000000000003,0.0,0.0,False,False,False,False
PF-236171,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.947,False,True,5,0.95,0.946951716878928,0.2992073682195411,0.1834,0.0,4.828312107196808e-05,True,False,False,False
PF-291270,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,4,0.95,0.7706050633419923,0.77695505016338,0.3358,0.0,0.17939493665800765,True,False,False,False
PF-261562,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,0,0.0,0.9477260842998273,0.2959789653646767,0.0,0.0,0.0022739157001726573,True,True,False,False
PF-499570,VALID,VALID,ESCALATION_RAG_LLM,0.7508,True,False,0,0.0,0.7507522217543666,0.8100837028453138,0.0,0.0,4.777824563340083e-05,True,True,False,False
PF-835715,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9426057582548005,0.31701298646369036,0.15239999999999998,0.0,0.007394241745199426,True,False,False,False
PF-783162,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.95,0.9433961771537255,0.3138131641154916,0.2439,0.0,0.006603822846274476,True,False,False,False
PF-783603,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9597064090212731,True,False,5,0.95,0.9597064090212731,0.24363667729954525,0.26759999999999995,0.0,0.0,False,False,False,False
PF-936567,VALID,VALID,ESCALATION_RAG_LLM,0.9468,True,False,0,0.0,0.9467758497754284,0.29993816464626627,0.0,0.0,2.415022457158411e-05,True,True,False,False
PF-596186,SPAM,SPAM,FAST_PATH_BYPASS,0.952550165483404,True,False,3,0.95,0.952550165483404,0.27546364484358266,0.14590000000000003,0.0,0.0,False,False,False,False
PF-698234,SPAM,SPAM,FAST_PATH_BYPASS,0.9589660431000827,True,False,1,0.95,0.9589660431000827,0.24701292388962007,0.12980000000000003,0.0,0.0,False,False,False,False
PF-158361,SPAM,SPAM,FAST_PATH_BYPASS,0.9608031607294264,True,False,5,0.95,0.9608031607294264,0.23859753109481874,0.28969999999999996,0.0,0.0,False,False,False,False
PF-406008,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9539262838767586,True,False,5,0.95,0.9539262838767586,0.2694782355981562,0.27890000000000004,0.0,0.0,False,False,False,False
PF-157662,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.9359,False,True,5,0.95,0.9358846436103151,0.343569218282042,0.3611,0.0,1.535638968486186e-05,True,False,False,False
PF-735605,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9543042311520088,True,False,5,0.95,0.9543042311520088,0.26782355173483124,0.3276,0.0,0.0,False,False,False,False
PF-327827,SPAM,SPAM,FAST_PATH_BYPASS,0.951344540439246,True,False,0,0.0,0.951344540439246,0.28065775690455574,0.0,0.0,0.0,False,True,False,False
PF-525739,SPAM,SPAM,FAST_PATH_BYPASS,0.9554125438370994,True,False,5,0.95,0.9554125438370994,0.2629438803103039,0.22009999999999996,0.0,0.0,False,False,False,False
PF-259298,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9027307615696953,0.46027902569739365,0.2692,0.0,0.047269238430304616,True,False,False,False
PF-355601,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,1,0.95,0.924065194097552,0.38769068780904486,0.13219999999999998,0.0,0.02593480590244801,True,False,False,False
PF-440847,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9535742520339571,True,False,5,0.95,0.9535742520339571,0.2710152411650024,0.2671,0.0,0.0,False,False,False,False
PF-157220,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.8653,False,True,5,0.95,0.865313445997006,0.570152398772429,0.23550000000000004,0.0,1.3445997006034105e-05,True,False,False,False
PF-181485,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.4600011159102779,0.995378696955164,0.14200000000000002,0.0,0.4100011159102779,True,False,False,True
PF-709095,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9594036520765461,True,False,5,0.95,0.9594036520765461,0.24501977297146046,0.2701,0.0,0.0,False,False,False,False
PF-123469,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,0,0.9,0.5466083608528227,0.9937228444777825,0.23229999999999995,0.0,0.40339163914717724,True,False,False,True
PF-844400,SPAM,VALID,ESCALATION_RAG_LLM,0.6756,False,False,5,0.95,0.675558777538849,0.9091458938076458,0.3073,0.0,4.122246115101369e-05,True,False,False,False
PF-256928,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9590917294769472,True,False,5,0.95,0.9590917294769472,0.24644118965526698,0.375,0.0,0.0,False,False,False,False
PF-249281,PHISHING,PHISHING,FAST_PATH_BYPASS,0.956840926578673,True,False,5,0.95,0.956840926578673,0.2565935027902014,0.281,0.0,0.0,False,False,False,False
PF-904707,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9477657799190712,0.2958130025402293,0.3991,0.0,0.0022342200809287727,True,False,False,False
PF-360845,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9534571136530475,True,False,4,0.95,0.9534571136530475,0.27152578189640886,0.16959999999999997,0.0,0.0,False,False,False,False
PF-316199,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.5009152852298989,0.999997582771615,0.3661,0.0,0.44908471477010103,True,False,False,True
PF-975579,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.9378,False,True,5,0.95,0.9378007349477994,0.336114012981651,0.24950000000000006,0.0,7.349477993967568e-07,True,False,False,False
PF-894211,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9584661983449353,True,False,5,0.95,0.9584661983449353,0.24928095049230567,0.2693,0.0,0.0,False,False,False,False
PF-728519,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9519569966385517,True,False,0,0.0,0.9519569966385517,0.278024883037739,0.0,0.0,0.0,False,True,False,False
PF-915199,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.7818,False,True,5,0.95,0.7817764308259406,0.7569105012433969,0.33099999999999996,0.0,2.3569174059434594e-05,True,False,False,False
PF-131410,SPAM,SPAM,ESCALATION_RAG_LLM,0.85,True,False,5,0.95,0.8946058491528185,0.4858650652449365,0.17579999999999996,0.0,0.04460584915281851,True,False,False,False
PF-818637,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9582319290167095,True,False,5,0.96,0.9582319290167095,0.25034081592606655,0.31379999999999997,0.0,0.0,False,False,False,False
PF-737130,SPAM,SPAM,FAST_PATH_BYPASS,0.952030088387937,True,False,0,0.0,0.952030088387937,0.2777098830673279,0.0,0.0,0.0,False,True,False,False
PF-931721,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9592419540136841,True,False,4,0.95,0.9592419540136841,0.24575707169151767,0.2722,0.0,0.0,False,False,False,False
PF-432290,VALID,VALID,ESCALATION_RAG_LLM,0.9388,True,False,0,0.9,0.938832640343196,0.33206157651223744,0.18710000000000004,0.0,3.2640343196055355e-05,True,False,False,False
PF-696552,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.9379,False,True,5,0.95,0.9379131086455147,0.3356739910205953,0.23460000000000003,0.0,1.3108645514736672e-05,True,False,False,False
PF-942333,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.9433,False,True,1,0.95,0.9433395754206632,0.31404286119313485,0.29059999999999997,0.0,3.957542066312936e-05,True,False,False,False
PF-435502,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9420001455102668,0.3194533806247496,0.3629,0.0,0.007999854489733171,True,False,False,False
PF-381474,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,2,0.95,0.6327093907047764,0.9485690107945444,0.12849999999999995,0.0,0.31729060929522357,True,False,False,True
PF-133877,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,0,0.0,0.8446608382775148,0.6230418261127482,0.0,0.0,0.10533916172248514,True,True,False,False
PF-670145,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9584659140200348,True,False,4,0.95,0.9584659140200348,0.24928223801911065,0.25049999999999994,0.0,0.0,False,False,False,False
PF-936984,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9603989223783765,True,False,5,0.95,0.9603989223783765,0.24046014592321094,0.2712,0.0,0.0,False,False,False,False
PF-197454,VALID,VALID,ESCALATION_RAG_LLM,0.9463,True,False,0,0.9,0.9463460593303119,0.3017203909305547,0.4588,0.0,4.6059330311876145e-05,True,False,False,False
PF-362870,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.884,False,True,5,0.96,0.8840117517185657,0.5177181941401047,0.16359999999999997,0.0,1.1751718565711222e-05,True,False,False,False
PF-131606,SPAM,VALID,ESCALATION_RAG_LLM,0.8087,False,False,5,0.95,0.8086826739583005,0.7042190844107168,0.16069999999999995,0.0,1.7326041699461392e-05,True,False,False,False
PF-344530,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,4,0.96,0.5388016593965846,0.9956514759795698,0.21389999999999998,0.0,0.4111983406034153,True,False,False,True
PF-449333,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9593901851438408,True,False,5,0.95,0.9593901851438408,0.24508121540333036,0.33609999999999995,0.0,0.0,False,False,False,False
PF-671968,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.9304,False,True,5,0.95,0.930386260154432,0.3644805477416976,0.16279999999999994,0.0,1.3739845567961595e-05,True,False,False,False
PF-735290,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9599322290837232,True,False,5,0.95,0.9599322290837232,0.24260282996084664,0.20940000000000003,0.0,0.0,False,False,False,False
PF-660052,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.8923,False,True,5,0.95,0.8922766759704648,0.4930103916422761,0.3457,0.0,2.3324029535198854e-05,True,False,False,False
PF-260926,SPAM,SPAM,FAST_PATH_BYPASS,0.9612743398760739,True,False,0,0.0,0.9612743398760739,0.23641856712558268,0.0,0.0,0.0,False,True,False,False
PF-217233,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9542762947315175,True,False,4,0.95,0.9542762947315175,0.2679460209444863,0.20920000000000005,0.0,0.0,False,False,False,False
PF-527390,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9586279049933867,True,False,5,0.95,0.9586279049933867,0.24854820858347085,0.3748,0.0,0.0,False,False,False,False
PF-524052,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9571054681776648,True,False,5,0.95,0.9571054681776648,0.25540963330403627,0.23019999999999996,0.0,0.0,False,False,False,False
PF-127272,SPAM,SPAM,FAST_PATH_BYPASS,0.9581583093628757,True,False,2,0.95,0.9581583093628757,0.2506734719532025,0.1089,0.0,0.0,False,False,False,False
PF-144719,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9586608247059695,True,False,5,0.95,0.9586608247059695,0.24839892295686022,0.26849999999999996,0.0,0.0,False,False,False,False
PF-448618,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,3,0.95,0.9418326228774984,0.3201267204786184,0.24550000000000005,0.0,0.008167377122501596,True,False,False,False
PF-481191,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.8763,False,True,5,0.95,0.8762541773094837,0.5400331185091898,0.3529,0.0,4.582269051622845e-05,True,False,False,False
PF-170213,VALID,VALID,FAST_PATH_BYPASS,0.9535705599910168,True,False,4,0.95,0.9535705599910168,0.2710313395357722,0.1673,0.0,0.0,False,False,False,False
PF-739515,PHISHING,QUARANTINE,ESCALATION_RAG_LLM,0.98,False,True,2,0.95,0.935300653895193,0.34582376207186466,0.24139999999999995,0.0,0.04469934610480697,True,False,False,False
PF-124199,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9599069210206769,True,False,5,0.95,0.9599069210206769,0.24271879008472208,0.3217,0.0,0.0,False,False,False,False
PF-875903,SPAM,VALID,ESCALATION_RAG_LLM,0.85,False,False,4,0.95,0.6019014545384594,0.9698274421931785,0.2753,0.0,0.24809854546154053,True,False,False,True
PF-839375,VALID,VALID,FAST_PATH_BYPASS,0.9535129982608123,True,False,1,0.96,0.9535129982608123,0.2712822678354533,0.2027,0.0,0.0,False,False,False,False
PF-812972,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,2,0.95,0.8660427766233711,0.5681918574085913,0.124,0.0,0.08395722337662881,True,False,False,False
PF-197780,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.5,False,True,0,0.9,0.9497543948610523,0.28743935529660025,0.2388,0.0,0.4497543948610523,True,False,False,False
PF-847691,VALID,VALID,FAST_PATH_BYPASS,0.9543082164471497,True,False,1,0.95,0.9543082164471497,0.26780607867574896,0.14790000000000003,0.0,0.0,False,False,False,False
PF-605659,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,5,0.95,0.6436623881087895,0.9396010752558567,0.18830000000000002,0.0,0.30633761189121045,True,False,False,True
PF-398427,VALID,VALID,ESCALATION_RAG_LLM,0.9104,True,False,0,0.9,0.910396221537292,0.435145896663891,0.4416,0.0,3.778462707937358e-06,True,False,False,False
PF-271760,VALID,VALID,FAST_PATH_BYPASS,0.9544627458377302,True,False,5,0.95,0.9544627458377302,0.267128157037128,0.41890000000000005,0.0,0.0,False,False,False,False
PF-603090,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,2,0.95,0.9488781762407701,0.29114340529646743,0.20689999999999997,0.0,0.0011218237592298674,True,False,False,False
PF-109475,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,5,0.95,0.8098893497388979,0.7017028742754421,0.27890000000000004,0.0,0.14011065026110203,True,False,False,False
PF-421421,SPAM,SPAM,FAST_PATH_BYPASS,0.9585170712519103,True,False,0,0.0,0.9585170712519103,0.24905053224614884,0.0,0.0,0.0,False,True,False,False
PF-683295,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,4,0.96,0.9484273141824818,0.29304041897303484,0.21889999999999998,0.0,0.0015726858175181269,True,False,False,False
PF-607077,SPAM,SPAM,FAST_PATH_BYPASS,0.9605683451006586,True,False,5,0.95,0.9605683451006586,0.2396802524813293,0.2976,0.0,0.0,False,False,False,False
PF-389282,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9585798803772856,True,False,5,0.95,0.9585798803772856,0.2487659218347794,0.39070000000000005,0.0,0.0,False,False,False,False
PF-622712,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,4,0.95,0.9478673045480557,0.2953883307412002,0.19269999999999998,0.0,0.0021326954519442776,True,False,False,False
PF-863856,VALID,VALID,FAST_PATH_BYPASS,0.9525979212043317,True,False,3,0.95,0.9525979212043317,0.2752569541427189,0.3206,0.0,0.0,False,False,False,False
PF-795071,PHISHING,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,4,0.95,0.9041886604319233,0.4555754492145423,0.25739999999999996,0.0,0.0458113395680767,True,False,False,False
PF-706934,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9539655650217714,True,False,4,0.95,0.9539655650217714,0.26930647852474776,0.30300000000000005,0.0,0.0,False,False,False,False
PF-647477,SPAM,SPAM,FAST_PATH_BYPASS,0.9555313416219064,True,False,0,0.92,0.9555313416219064,0.26241838693846353,0.19279999999999997,0.0,0.0,False,False,False,False
PF-353977,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.7228,False,True,2,0.95,0.7228129936636619,0.8515895378850517,0.1896,0.0,1.2993663661919896e-05,True,False,False,False
PF-981413,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9474149143129879,0.29727834422957244,0.15249999999999997,0.0,0.002585085687012101,True,False,False,False
PF-381837,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9597325001738918,True,False,5,0.95,0.9597325001738918,0.24351732442708934,0.3691,0.0,0.0,False,False,False,False
PF-246907,SPAM,SPAM,FAST_PATH_BYPASS,0.9573539159971615,True,False,0,0.0,0.9573539159971615,0.25429554715113895,0.0,0.0,0.0,False,True,False,False
PF-947511,VALID,VALID,ESCALATION_RAG_LLM,0.9457,True,False,0,0.9,0.9457335192571544,0.3042513701873493,0.22330000000000005,0.0,3.351925715444626e-05,True,False,False,False
PF-325260,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.9481,False,True,5,0.95,0.9480720463390812,0.2945309914386136,0.23740000000000006,0.0,2.795366091890017e-05,True,False,False,False
PF-440364,PHISHING,PHISHING,FAST_PATH_BYPASS,0.9563552874671283,True,False,3,0.95,0.9563552874671283,0.25876046849255463,0.25849999999999995,0.0,0.0,False,False,False,False
PF-674733,SPAM,SPAM,ESCALATION_RAG_LLM,0.85,True,False,3,0.95,0.797697896231158,0.7265084775531665,0.12170000000000003,0.0,0.05230210376884192,True,False,False,False
PF-289072,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.9178,False,True,3,0.96,0.9177856886684426,0.40993379702317634,0.28390000000000004,0.0,1.4311331557381735e-05,True,False,False,False
PF-663955,PHISHING,PHISHING,FAST_PATH_BYPASS,0.958901928625937,True,False,5,0.95,0.958901928625937,0.24730435077036725,0.3013,0.0,0.0,False,False,False,False
PF-942742,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9441,True,False,4,0.95,0.9441328334811837,0.3108157947727366,0.2117,0.0,3.2833481183658364e-05,True,False,False,False
PF-402246,SPAM,SPAM,FAST_PATH_BYPASS,0.9539198572089927,True,False,0,0.0,0.9539198572089927,0.26950633142435443,0.0,0.0,0.0,False,True,False,False
PF-348454,SPAM,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,5,0.95,0.9076027198930313,0.44442140794469925,0.17310000000000003,0.0,0.04239728010696864,True,False,False,False
PF-440328,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,0,0.0,0.939400118192987,0.3298216375390203,0.0,0.0,0.01059988180701299,True,True,False,False
PF-190866,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.9171,False,True,1,0.95,0.9170824238187602,0.4123769321152275,0.21489999999999998,0.0,1.7576181239875588e-05,True,False,False,False
PF-584310,VALID,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,5,0.95,0.7192447855927607,0.8564778034620417,0.41479999999999995,0.0,0.23075521440723923,True,False,False,True
PF-133100,SPAM,PHISHING,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.74526922358293,0.8186904848071664,0.21689999999999998,0.0,0.20473077641706994,True,False,False,True
PF-326782,PHISHING,QUARANTINE,ESCALATION_RAG_LLM,0.95,False,True,4,0.95,0.8450524370707143,0.6220843259650961,0.35209999999999997,0.0,0.10494756292928564,True,False,False,False
PF-638855,SPAM,SPAM,FAST_PATH_BYPASS,0.9588636474423571,True,False,5,0.95,0.9588636474423571,0.24747828286601026,0.12939999999999996,0.0,0.0,False,False,False,False
