signal_id,true_label,agent_action,route_taken,agent_confidence,label_match,is_quarantined,high_risk_hits,max_risk_score,ml_risk_prob,ml_shannon_entropy,rag_similarity,structural_hallucination_rate,calibration_error,flag_epistemic_uncertainty,flag_retrieval_uncertainty,flag_structural_hallucination,flag_overconfident_llm
PF-964397,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9519097042077821,0.2782286071233864,0.32809999999999995,0.0,0.001909704207782137,False,False,False,False
PF-928263,SPAM,VALID,ESCALATION_RAG_LLM,0.647,False,False,5,0.95,0.6470127739779402,0.9367076440902872,0.1855,0.0,1.2773977940194747e-05,True,False,False,False
PF-534521,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.957349196001128,0.25431673277683986,0.16479999999999995,0.0,0.007349196001128044,False,False,False,False
PF-745974,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9457618419328263,0.304134576008565,0.20509999999999995,0.0,0.004238158067173647,True,False,False,False
PF-890673,VALID,VALID,ESCALATION_RAG_LLM,0.9449,True,False,4,0.96,0.9449097342758194,0.3076385900249165,0.20479999999999998,0.0,9.734275819406335e-06,True,False,False,False
PF-694799,VALID,VALID,ESCALATION_RAG_LLM,0.9483,True,False,4,0.95,0.9483476445003417,0.293375006443542,0.28879999999999995,0.0,4.764450034167034e-05,True,False,False,False
PF-235935,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9557164416497764,0.2615986550081447,0.16049999999999998,0.0,0.005716441649776471,False,False,False,False
PF-349785,VALID,VALID,ESCALATION_RAG_LLM,0.955,True,False,4,0.95,0.9550253948887013,0.26465309503977785,0.31589999999999996,0.0,2.5394888701346652e-05,False,False,False,False
PF-514550,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9571186196002888,0.255350714360439,0.22919999999999996,0.0,0.007118619600288811,False,False,False,False
PF-837056,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9277135439333578,0.3743989022842465,0.1804,0.0,0.022286456066642146,True,False,False,False
PF-790465,VALID,VALID,ESCALATION_RAG_LLM,0.8788,True,False,5,0.96,0.8788170977665951,0.5327515499664017,0.29000000000000004,0.0,1.709776659508666e-05,True,False,False,False
PF-442564,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.8572105659197614,0.5914977269223192,0.22060000000000002,0.0,0.09278943408023854,True,False,False,False
PF-521520,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9542635534024587,0.26800186851107394,0.3507,0.0,0.004263553402458764,False,False,False,False
PF-607778,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9565,True,False,5,0.95,0.956485762484976,0.258179081610885,0.2815,0.0,1.4237515024051461e-05,False,False,False,False
PF-752577,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9164644538139878,0.41451600599496286,0.25980000000000003,0.0,0.03353554618601218,True,False,False,False
PF-909286,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9498342493381848,0.28710063713218875,0.13380000000000003,0.0,0.00016575066181512277,True,False,False,False
PF-749069,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.96,0.9583120748960564,0.24997844852864565,0.06820000000000004,0.0,0.008312074896056454,False,True,False,False
PF-235766,VALID,VALID,ESCALATION_RAG_LLM,0.9493,True,False,5,0.95,0.949286355787538,0.28942076643046055,0.22099999999999997,0.0,1.3644212462082805e-05,True,False,False,False
PF-863962,VALID,VALID,ESCALATION_RAG_LLM,0.9015,True,False,5,0.95,0.9015330038910686,0.4641171640049006,0.22729999999999995,0.0,3.300389106863921e-05,True,False,False,False
PF-557275,SPAM,VALID,ESCALATION_RAG_LLM,0.6287,False,False,4,0.95,0.6286732972170515,0.9516853260943163,0.15869999999999995,0.0,2.6702782948584414e-05,True,False,False,False
PF-634266,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9564731815851627,0.2582351668350942,0.0947,0.0,0.006473181585162746,False,True,False,False
PF-577534,VALID,VALID,ESCALATION_RAG_LLM,0.8561,True,False,5,0.95,0.856086323278025,0.5943973165462457,0.18100000000000005,0.0,1.3676721974942296e-05,True,False,False,False
PF-564241,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9465279691794078,0.3009667022437699,0.18930000000000002,0.0,0.003472030820592109,True,False,False,False
PF-331232,PHISHING,VALID,ESCALATION_RAG_LLM,0.98,False,False,5,0.95,0.9572937086824745,0.25456572771097064,0.24009999999999998,0.0,0.02270629131752544,False,False,False,False
PF-753080,VALID,VALID,ESCALATION_RAG_LLM,0.934,True,False,5,0.9,0.9340226061687256,0.350729503140135,0.5159,0.0,2.260616872551413e-05,True,False,False,False
PF-452659,VALID,VALID,ESCALATION_RAG_LLM,0.9204,True,False,5,0.9,0.9204144272966867,0.4007172439778095,0.1995,0.0,1.4427296686658764e-05,True,False,False,False
PF-619471,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9370686572668268,0.3389729898440395,0.21020000000000005,0.0,0.012931342733173201,True,False,False,False
PF-648503,VALID,VALID,ESCALATION_RAG_LLM,0.9565,True,False,5,0.9,0.9565078069386015,0.25808079495514397,0.3297,0.0,7.806938601473412e-06,False,False,False,False
PF-697034,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9376408447152086,0.3367395573361724,0.23150000000000004,0.0,0.012359155284791368,True,False,False,False
PF-959599,PHISHING,VALID,ESCALATION_RAG_LLM,0.98,False,False,5,0.95,0.9407015245211438,0.3246538114743746,0.1785,0.0,0.03929847547885623,True,False,False,False
PF-143671,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9544275754550613,0.2672825193583689,0.30269999999999997,0.0,0.004427575455061339,False,False,False,False
PF-496838,VALID,VALID,ESCALATION_RAG_LLM,0.6216,True,False,4,0.95,0.6215925206912106,0.9569095053737009,0.41669999999999996,0.0,7.479308789415384e-06,True,False,False,False
PF-749646,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9580026133936492,0.25137635407386044,0.16410000000000002,0.0,0.008002613393649272,False,False,False,False
PF-365504,VALID,VALID,ESCALATION_RAG_LLM,0.9321,True,False,5,0.92,0.9320861290069252,0.3580899547444131,0.15280000000000005,0.0,1.3870993074815985e-05,True,False,False,False
PF-716738,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.5277436516493962,0.9977779447572871,0.1441,0.0,0.42225634835060377,True,False,False,True
PF-270614,VALID,VALID,ESCALATION_RAG_LLM,0.9082,True,False,5,0.95,0.908159919965803,0.44258212379723333,0.09119999999999995,0.0,4.008003419697648e-05,True,True,False,False
PF-917186,VALID,VALID,ESCALATION_RAG_LLM,0.9493,True,False,5,0.9,0.9492609651721303,0.2895280676054969,0.3981,0.0,3.9034827869710575e-05,True,False,False,False
PF-668444,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9579037258203548,0.2518223258063491,0.17320000000000002,0.0,0.007903725820354812,False,False,False,False
PF-335720,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9106045125016508,0.4344488079916788,0.3043,0.0,0.0393954874983492,True,False,False,False
PF-496226,VALID,VALID,ESCALATION_RAG_LLM,0.9455,True,False,5,0.9,0.9454888004407387,0.30525957884751337,0.3033,0.0,1.1199559261321212e-05,True,False,False,False
PF-580926,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.6898104009691585,0.8933921966604412,0.16149999999999998,0.0,0.2601895990308415,True,False,False,True
PF-204939,VALID,VALID,ESCALATION_RAG_LLM,0.953,True,False,5,0.9,0.9530038518545073,0.27349710370364344,0.22960000000000003,0.0,3.851854507352925e-06,False,False,False,False
PF-783477,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.876351705140569,0.5397576395892469,0.3436,0.0,0.07364829485943092,True,False,False,False
PF-338573,PHISHING,VALID,ESCALATION_RAG_LLM,0.98,False,False,5,0.95,0.9521618872790681,0.2771414490682921,0.1864,0.0,0.02783811272093184,False,False,False,False
PF-939652,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9511230373140855,0.2816070854991614,0.06030000000000002,0.0,0.0011230373140855843,False,True,False,False
PF-382680,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9579727880933927,0.2515108996871871,0.1624,0.0,0.007972788093392746,False,False,False,False
PF-386273,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8785169277430916,0.5336089391299147,0.1926,0.0,0.07148307225690831,True,False,False,False
PF-297787,VALID,VALID,ESCALATION_RAG_LLM,0.9433,True,False,5,0.95,0.9432779195940405,0.314292970031047,0.2219,0.0,2.2080405959523652e-05,True,False,False,False
PF-534265,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9602162061367144,0.24130001242198015,0.3436,0.0,0.010216206136714479,False,False,False,False
PF-317711,VALID,PHISHING,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.5771471163414468,0.9827582929174922,0.25680000000000003,0.0,0.3728528836585532,True,False,False,True
PF-700294,VALID,VALID,ESCALATION_RAG_LLM,0.8879,True,False,5,0.95,0.887881482216346,0.5062731620688407,0.2469,0.0,1.8517783654026232e-05,True,False,False,False
PF-609398,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.7135593140985899,0.8640789532701871,0.2349,0.0,0.2364406859014101,True,False,False,True
PF-378995,VALID,VALID,ESCALATION_RAG_LLM,0.8902,True,False,5,0.95,0.8901967624577293,0.4993221777938985,0.26680000000000004,0.0,3.237542270717597e-06,True,False,False,False
PF-847841,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.6379457144713669,0.944375198793985,0.21309999999999996,0.0,0.312054285528633,True,False,False,True
PF-293841,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9594,True,False,5,0.95,0.9593848620410502,0.24510550003050444,0.2238,0.0,1.5137958949806851e-05,False,False,False,False
PF-910013,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9595723184368462,0.24424966867534373,0.4405,0.0,0.00957231843684625,False,False,False,False
PF-760113,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9193778859677705,0.40436746327249146,0.21089999999999998,0.0,0.030622114032229475,True,False,False,False
PF-408233,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9586434668979464,0.24847764275233242,0.22740000000000005,0.0,0.008643466897946483,False,False,False,False
PF-323803,SPAM,SPAM,ESCALATION_RAG_LLM,0.85,True,False,5,0.95,0.9326661666471665,0.35589433107775015,0.10540000000000005,0.0,0.08266616664716653,True,False,False,False
PF-261646,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.954980159877095,0.26485247274703105,0.29890000000000005,0.0,0.004980159877094992,False,False,False,False
PF-464557,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8929727721127408,0.490883543374942,0.17149999999999999,0.0,0.05702722788725911,True,False,False,False
PF-484551,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9556875274840005,0.2617267808146768,0.08840000000000003,0.0,0.005687527484000587,False,True,False,False
PF-759449,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9583725631192307,0.24970480665612446,0.2613,0.0,0.008372563119230736,False,False,False,False
PF-993006,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9583082719579563,0.24999564817342035,0.38070000000000004,0.0,0.008308271957956359,False,False,False,False
PF-187631,VALID,VALID,ESCALATION_RAG_LLM,0.9225,True,False,5,0.9,0.9225490370403855,0.3931331902526465,0.38280000000000003,0.0,4.903704038550227e-05,True,False,False,False
PF-803215,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.9,0.923898370425826,0.3882918281665527,0.2972,0.0,0.026101629574173946,True,False,False,False
PF-933329,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.8600004845363318,0.5842375426844856,0.2471,0.0,0.08999951546366813,True,False,False,False
PF-758287,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9522601049165637,0.2767174895971408,0.13829999999999998,0.0,0.002260104916563699,False,False,False,False
PF-877135,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.7425679387893634,0.8228465412695418,0.08609999999999995,0.0,0.2074320612106365,True,True,False,True
PF-459957,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9492728909227464,0.2894776715848948,0.26759999999999995,0.0,0.000727109077253596,True,False,False,False
PF-934570,PHISHING,VALID,ESCALATION_RAG_LLM,0.98,False,False,5,0.95,0.9239438815698695,0.3881278878361811,0.2783,0.0,0.056056118430130475,True,False,False,False
PF-976685,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.6535610437223316,0.9308474694178139,0.20789999999999997,0.0,0.29643895627766836,True,False,False,True
PF-307192,VALID,VALID,ESCALATION_RAG_LLM,0.9543,True,False,5,0.95,0.9543119226477463,0.2677898288023776,0.09040000000000004,0.0,1.1922647746298587e-05,False,True,False,False
PF-868890,VALID,VALID,ESCALATION_RAG_LLM,0.953,True,False,5,0.95,0.9529535554397371,0.2737154433484997,0.4629,0.0,4.644456026281496e-05,False,False,False,False
PF-648699,VALID,VALID,ESCALATION_RAG_LLM,0.9393,True,False,5,0.95,0.9392536073837219,0.33040072119052266,0.21289999999999998,0.0,4.639261627814584e-05,True,False,False,False
PF-425523,VALID,VALID,ESCALATION_RAG_LLM,0.7469,True,False,5,0.95,0.7469058057470681,0.816145573786635,0.31699999999999995,0.0,5.805747068099443e-06,True,False,False,False
PF-112761,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.7008458554941636,0.8802544729265295,0.1723,0.0,0.2491541445058364,True,False,False,True
PF-618898,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.959536195064106,0.2444146912471493,0.2552,0.0,0.009536195064106079,False,False,False,False
PF-161858,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9565,True,False,5,0.95,0.9565361721883381,0.2579543018164476,0.3005,0.0,3.6172188338068345e-05,False,False,False,False
PF-699436,VALID,VALID,ESCALATION_RAG_LLM,0.9476,True,False,5,0.9,0.9476361622537316,0.2963547494520118,0.2974,0.0,3.616225373159754e-05,True,False,False,False
PF-191756,VALID,VALID,ESCALATION_RAG_LLM,0.9499,True,False,5,0.95,0.9499460120427542,0.28662624979662454,0.3176,0.0,4.6012042754228766e-05,True,False,False,False
PF-272208,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.96,0.4401613716204829,0.9896435899356688,0.2681,0.0,0.3901613716204828,True,False,False,True
PF-879053,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,4,0.96,0.8583871358174749,0.5884472220745772,0.3409,0.0,0.09161286418252501,True,False,False,False
PF-347101,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9548822752926925,0.2652836735976486,0.14900000000000002,0.0,0.004882275292692584,False,False,False,False
PF-741910,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9574817497348631,0.2537214678303491,0.19910000000000005,0.0,0.007481749734863152,False,False,False,False
PF-247459,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.96,0.8239406681478435,0.6713800039979506,0.24750000000000005,0.0,0.12605933185215645,True,False,False,False
PF-539204,VALID,VALID,ESCALATION_RAG_LLM,0.9468,True,False,5,0.95,0.9468137686034926,0.2997806720959917,0.29590000000000005,0.0,1.376860349266984e-05,True,False,False,False
PF-242834,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9563,True,False,5,0.95,0.9562734433153824,0.25912485946948205,0.15890000000000004,0.0,2.655668461759575e-05,False,False,False,False
PF-408533,VALID,VALID,ESCALATION_RAG_LLM,0.7184,True,False,5,0.95,0.7184349833141984,0.8575745016235008,0.08640000000000003,0.0,3.498331419837797e-05,True,True,False,False
PF-445835,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.8755536514465914,0.5420081229025432,0.10909999999999997,0.0,0.07444634855340859,True,False,False,False
PF-485913,VALID,VALID,ESCALATION_RAG_LLM,0.9577,True,False,4,0.96,0.9576749406155719,0.2528527813710953,0.3489,0.0,2.505938442809441e-05,False,False,False,False
PF-996657,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.42194904339608597,0.9823502494062797,0.3046,0.0,0.3719490433960859,True,False,False,True
PF-292082,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9574394593724289,0.2539114505911873,0.22509999999999997,0.0,0.007439459372428958,False,False,False,False
PF-942980,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9604935066310644,0.24002488645509643,0.08899999999999997,0.0,0.010493506631064409,False,True,False,False
PF-567233,VALID,VALID,ESCALATION_RAG_LLM,0.9245,True,False,4,0.95,0.9244598217380098,0.3862663879705044,0.36019999999999996,0.0,4.017826199020913e-05,True,False,False,False
PF-450424,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9239150169189584,0.3882318690679352,0.20240000000000002,0.0,0.02608498308104157,True,False,False,False
PF-301180,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8444875947202224,0.6234648866068455,0.14449999999999996,0.0,0.10551240527977757,True,False,False,False
PF-853875,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.96,0.8598330916368688,0.5846757627448226,0.25429999999999997,0.0,0.09016690836313113,True,False,False,False
PF-620116,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.955565143217462,0.26226878052291647,0.13139999999999996,0.0,0.005565143217462043,False,False,False,False
PF-979590,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9586244989363618,0.24856365225593893,0.26759999999999995,0.0,0.008624498936361857,False,False,False,False
PF-715010,SPAM,SPAM,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9540734222654335,0.2688346111928063,0.1755,0.0,0.004073422265433502,False,False,False,False
PF-116520,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9128933340158248,0.42673778922501643,0.20899999999999996,0.0,0.03710666598417511,True,False,False,False
PF-586253,PHISHING,SPAM,ESCALATION_RAG_LLM,0.85,False,False,5,0.95,0.552205454081107,0.9921217797971192,0.25039999999999996,0.0,0.297794545918893,True,False,False,True
PF-627256,VALID,PHISHING,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9389690406567466,0.3315239207592454,0.35450000000000004,0.0,0.011030959343253377,True,False,False,False
PF-722611,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9474205224955591,0.29725495052595685,0.2631,0.0,0.0025794775044408746,True,False,False,False
PF-549099,VALID,PHISHING,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.7335978815255456,0.8362543937333962,0.14439999999999997,0.0,0.21640211847445434,True,False,False,True
PF-867108,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.96,0.9499176825402268,0.286746532867004,0.22430000000000005,0.0,8.23174597731624e-05,True,False,False,False
PF-862209,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,4,0.95,0.9153213484698184,0.4184538786677795,0.31410000000000005,0.0,0.03467865153018157,True,False,False,False
PF-686594,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.5386194055676201,0.9956922712979824,0.16349999999999998,0.0,0.41138059443237984,True,False,False,True
PF-536200,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9236113656467754,0.38932469917862034,0.17579999999999996,0.0,0.026388634353224583,True,False,False,False
PF-688454,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8874518530629242,0.507554416226874,0.10070000000000001,0.0,0.06254814693707578,True,False,False,False
PF-196820,PHISHING,VALID,ESCALATION_RAG_LLM,0.98,False,False,5,0.95,0.9415813700295873,0.3211352204449991,0.496,0.0,0.03841862997041268,True,False,False,False
PF-531086,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9128806613450049,0.4267807429425915,0.24950000000000006,0.0,0.03711933865499506,True,False,False,False
PF-826928,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9593277236805129,0.24536610597478245,0.28580000000000005,0.0,0.009327723680512934,False,False,False,False
PF-266368,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.927,True,False,5,0.95,0.9269900414272821,0.3770571398832588,0.2832,0.0,9.958572717905234e-06,True,False,False,False
PF-867429,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8814923172703208,0.525055977986492,0.3357,0.0,0.06850768272967911,True,False,False,False
PF-711969,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.882758106093898,0.5213804625767962,0.18469999999999998,0.0,0.06724189390610191,True,False,False,False
PF-907148,VALID,VALID,ESCALATION_RAG_LLM,0.9549,True,False,5,0.92,0.9549121566091449,0.2651520745742614,0.07150000000000001,0.0,1.2156609144886588e-05,False,True,False,False
PF-864296,SPAM,PHISHING,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.7029415158911707,0.8776654353388325,0.2955,0.0,0.24705848410882925,True,False,False,True
PF-980935,VALID,VALID,ESCALATION_RAG_LLM,0.6988,True,False,5,0.95,0.6987740187604281,0.8827843705243141,0.16990000000000005,0.0,2.5981239571870596e-05,True,False,False,False
PF-327865,VALID,VALID,ESCALATION_RAG_LLM,0.9552,True,False,5,0.95,0.9551790942621018,0.2639751362243845,0.18769999999999998,0.0,2.0905737898258003e-05,False,False,False,False
PF-494690,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9602244806440189,0.24126200543558435,0.12109999999999999,0.0,0.01022448064401893,False,False,False,False
PF-728871,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.96,0.8700247872950978,0.5573702018586486,0.0928,0.0,0.07997521270490215,True,True,False,False
PF-777398,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9600772356932182,0.24193795419641517,0.2603,0.0,0.010077235693218278,False,False,False,False
PF-928294,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9286415466554084,0.37097280541091654,0.2338,0.0,0.02135845334459152,True,False,False,False
PF-656532,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.9603346929230746,0.24075552463880065,0.36660000000000004,0.0,0.010334692923074651,False,False,False,False
PF-964609,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.4221995418786005,0.9824638221852937,0.1523,0.0,0.3721995418786004,True,False,False,True
PF-833735,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.96,0.9163145274084781,0.4150338825206291,0.24960000000000004,0.0,0.03368547259152188,True,False,False,False
PF-176129,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.8840551804636781,0.5175909308725696,0.22330000000000005,0.0,0.06594481953632181,True,False,False,False
PF-771924,VALID,VALID,ESCALATION_RAG_LLM,0.9533,True,False,4,0.96,0.9533272952883332,0.27209106650332815,0.20520000000000005,0.0,2.7295288333117895e-05,False,False,False,False
PF-642405,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9597810873181091,0.24329499685587655,0.24139999999999995,0.0,0.009781087318109116,False,False,False,False
PF-532453,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.96,0.9403704380626926,0.3259726599885958,0.24139999999999995,0.0,0.009629561937307352,True,False,False,False
PF-693257,SPAM,VALID,ESCALATION_RAG_LLM,0.85,False,False,5,0.95,0.4869922780194312,0.9995117345147292,0.13629999999999998,0.0,0.3369922780194311,True,False,False,True
PF-756566,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9585294068395763,0.24899464662762988,0.24770000000000003,0.0,0.00852940683957637,False,False,False,False
PF-840244,VALID,VALID,ESCALATION_RAG_LLM,0.9584,True,False,5,0.96,0.9583879250266669,0.24963529006517754,0.22970000000000002,0.0,1.2074973333109362e-05,False,False,False,False
PF-625918,SPAM,VALID,ESCALATION_RAG_LLM,0.95,False,False,5,0.95,0.8312029991558099,0.6549454135315367,0.07440000000000002,0.0,0.11879700084419009,True,True,False,False
PF-569759,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.957130260729008,0.25529855652652766,0.23529999999999995,0.0,0.00713026072900802,False,False,False,False
PF-793265,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.7674329266809115,0.7824595172238739,0.2157,0.0,0.1825670733190885,True,False,False,False
PF-732051,VALID,VALID,ESCALATION_RAG_LLM,0.8162,True,False,5,0.95,0.8162119797225103,0.6882940742839894,0.22750000000000004,0.0,1.197972251021362e-05,True,False,False,False
PF-122899,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.45791584359154497,0.994883703319311,0.2673,0.0,0.40791584359154487,True,False,False,True
PF-930559,VALID,VALID,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.684858614531105,0.8990194282921149,0.33540000000000003,0.0,0.265141385468895,True,False,False,True
PF-329949,VALID,VALID,ESCALATION_RAG_LLM,0.9519,True,False,5,0.95,0.9518665175587824,0.27841458294296756,0.3506,0.0,3.3482441217591585e-05,False,False,False,False
PF-594635,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9593387916843029,0.24531563465176218,0.29600000000000004,0.0,0.00933879168430296,False,False,False,False
PF-900610,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9552327635287515,0.2637382168865562,0.259,0.0,0.005232763528751572,False,False,False,False
PF-324130,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.95,True,False,5,0.95,0.9206598799143686,0.39984978395572324,0.27849999999999997,0.0,0.02934012008563136,True,False,False,False
PF-863702,SPAM,VALID,ESCALATION_RAG_LLM,0.85,False,False,4,0.95,0.4419402643591844,0.9902515667311528,0.1876,0.0,0.2919402643591843,True,False,False,True
PF-357293,VALID,VALID,ESCALATION_RAG_LLM,0.903,True,False,5,0.95,0.9030087922789343,0.4593847326294791,0.3265,0.0,8.79227893424428e-06,True,False,False,False
PF-870805,PHISHING,PHISHING,ESCALATION_RAG_LLM,0.9574,True,False,5,0.95,0.9574485008090076,0.25387083869178595,0.33919999999999995,0.0,4.850080900753451e-05,False,False,False,False
PF-135612,VALID,VALID,ESCALATION_RAG_LLM,0.9476,True,False,5,0.9,0.9476199602792899,0.2964224324712962,0.16479999999999995,0.0,1.9960279289854554e-05,True,False,False,False
PF-594193,PHISHING,VALID,ESCALATION_RAG_LLM,0.95,False,False,4,0.95,0.9262363143400565,0.37981456041481043,0.31110000000000004,0.0,0.023763685659943468,True,False,False,False
